page_id,Area,Projeto,Tarefa,Responsavel,Inicio,Fim,Status,Status_Original,Observacao
1d1c754a-47f4-8033-a629-f756204c4b63,Geral,Avulso,Parceria comercial,RP,2026-02-02,2026-02-02,Concluído,Concluída,"Banker Fabio Sandes pediu arte para divulgação de nossa parceria.
canva: https://www.canva.com/design/DAGXOzap_Dk/nqnH012oCh_51E1rLvVlEQ/edit"
1d1c754a-47f4-8037-811d-f891c227e5e4,Geral,Avulso,Atualização Apresentações ,RP,2025-03-21,2025-03-21,Concluído,Concluída,"Precisamos atualizar alguns elementos nas apresentações institucionais (Life e Capital). 
As fotos dos diretores precisam ser as novas, mesmo modelo das que estão no site.
Adicionar em ambas apresentações Mesa Private Proteção Patrimonial , como um “diretor” da empresa (modelo pronto na Capital
Adicionar Luiz Coimbra como Diretor de Operações na DBV Life
Alterar cargo do Thiago na Life para Diretor Geral
Atualizar foto do Paulo para o tamanho proporcional dos outros 
Assim que pronto imputar na landing page e alertar no grupo"
1d1c754a-47f4-8037-bfc9-d925fde62f41,Geral,Avulso,Canal Life Youtube,RP,2024-09-09,2024-09-09,Concluído,Concluída,Canal da Life no Youtube precisa ser criado e alimentado
1d1c754a-47f4-803a-82d5-c075090539da,Geral,Avulso,Arte Videocast,RP,2024-08-22,2024-08-22,Concluído,Concluída,"Elaborar arte com todas as logos envolvidas, para videocast da Defensoria Pública RJ. Tirar de base a do Diego"
1d1c754a-47f4-803a-8b18-fba9d1b65a83,Geral,Avulso,Organização Live,RP,2025-04-14,2025-04-14,Concluído,Concluída,"Organizar o que falta para a live de Abril. Definição de proposta de roteiro, perguntas, duração e verificação de horario."
1d1c754a-47f4-803b-808e-d42058f900ed,Geral,Avulso,e-book Seg Digital,RP,2024-09-26,2024-09-26,Concluído,Concluída,"No nosso projeto de parceria com a Defensoria Pública do Estado do Rio de Janeiro, vamos lançar um e-book sobre segurança digital. Seu texto já está pronto, agora o que precisamos é da capa, contra capa e outras ideias que podem ser implementadas para que possamos transformá-lo em PDF e ser distribuído. Segue o arquivo em Word"
1d1c754a-47f4-803e-8639-e509d0da7917,Geral,Avulso,Cartão de visita GP,RP,2025-02-05,2025-02-05,Concluído,Concluída,Favor confeccionar um cartão de visita para o assessor Guilherme Peçanha
1d1c754a-47f4-803e-977d-c7a416ee88da,Geral,Avulso,Boas-vindas Andre,RP,2026-02-02,2026-02-02,Concluído,Concluída,
1d1c754a-47f4-8048-b436-d501f827d297,Geral,Avulso,Aporte e Voe,RP,2025-02-11,2025-02-11,Concluído,Concluída,Adaptar e postar o story de aporte e voe para ser postado no stories da DBV Capital        Mandar também no grupo da DBV com legenda para ser enviado para os clientes
1d1c754a-47f4-8049-9254-def64e357308,Geral,Avulso,Linktree Life,RP,2024-09-20,2024-09-20,Concluído,Concluída,Artur irá criar um linktree para ser adicionado na bio do Instagram da Life
1d1c754a-47f4-804b-9d08-ebaefe442c32,Geral,Avulso,Compra dos cartões,RP,2025-03-17,2025-03-17,Concluído,Concluída,"Preciso que bolete 500cartões de visita, sendo 250para o Guilherme Peçanha e 250 para o Arthur Linhares.
"
1d1c754a-47f4-804c-bc78-ee1779ba93a8,Geral,Avulso,Atualizar fotos,RP,2025-01-13,2025-01-13,Concluído,Concluída,"Atualizar as fotos do Arthur Linhares, Guilherme Peçanha, Rhana Pitta e Eduardo Parente"
1d1c754a-47f4-804d-b6e0-dd04007e5896,Geral,Avulso,Reels Médico,RP,2025-03-18,2025-03-18,Concluído,Concluída,"Elaborar um reels para o publico medico, algo diferenciado que cause impacto"
1d1c754a-47f4-804f-9f99-d558266a8485,Geral,Avulso,Projeto Podcast,RP,2024-09-16,2024-09-16,Concluído,Concluída,"Fazer uma pesquisa sobre o custoxbenefício de montar um estúdio, ir até um ou o estúdio móvel para gravação de podcasts"
1d1c754a-47f4-804f-b853-ef8af89d5809,Geral,Avulso,Proposta de Impulsionamento,RP,2024-08-29,2024-08-29,Concluído,Concluída,"Elaborar uma proposta de impulsionamento das redes, incluindo valores a serem investidos, estratégias a serem aplicadas, palavras chave, público alvo …"
1d1c754a-47f4-8050-8d54-cb87724f0a57,Geral,Avulso,Dia do Assessor,RP,2025-03-12,2025-03-12,Concluído,Concluída,"Fazer um story parabenizando os assessores pelo dia deles, dia 14/03"
1d1c754a-47f4-8052-9666-ce8c8900d0ac,Geral,Avulso,Estudar SEO,RP,2025-03-18,2025-03-18,Concluído,Concluída,Começar a estudar seo para o novo site
1d1c754a-47f4-8058-b302-c2288a39bcde,Geral,Avulso,Campanha de saúde e auto,RP,2025-01-03,2025-01-03,Concluído,Concluída,Elaborar uma arte que contenha na mesma imagem saúde auto.
1d1c754a-47f4-8059-9b8b-eff5d0af3928,Geral,Avulso,Lives,RP,2025-03-10,2025-03-10,Concluído,Concluída,"Elaborar as datas, temas e roteiros das lives de março e abril                                                                                                      "
1d1c754a-47f4-805a-8d30-d9b0bfe00298,Marketing,Avulso,Projeto Onboarding ,RP,2026-02-02,2026-02-02,Concluído,Concluída,Ter aulas gravadas sobre informações internas e que estejam rodando para os assessores de uma forma educativa. Isso deve estar rodando e funcionando até Agosto.
1d1c754a-47f4-8064-aeb2-d9e5bde097dd,Geral,Avulso,Ajustar destaques,RP,2025-03-11,2025-03-11,Concluído,Concluída,Ajustar os seguintes destaques do instagram que estão desatualizados: Excelência de NPS e Dicionário no Mercado Financeiro
1d1c754a-47f4-8064-b6be-d71afdffd673,Geral,Avulso,Revisitar materiais gravados,RP,2024-09-20,2024-09-20,Concluído,Concluída,Vários tipos de conteúdos foram gravados no dia 01/07 na sede da XP para uso na Life e na Capital. Precisamos analisar quais são esses conteúdos e incluí-los para uso.
1d1c754a-47f4-8066-b322-f28ec0e74f05,Geral,Avulso,Anúncio de vaga,RP,2024-11-05,2024-11-05,Concluído,Concluída,"Realizart design e divulgação para as vagas de estágio de: BI, Financeiro, Operacional"
1d1c754a-47f4-8066-b980-c3a023e17df6,Marketing,Avulso,Evento de final de ano,RP,2025-11-14,2025-11-14,Concluído,Concluída,"(03/11) [Luiz Coimbra]: Ate 10 no grupo do marketing custo prévio levantado
(10/11) [Alguém]: Irei levantar o custo até o final do dia.
(12/11) [Luiz Coimbra]: Faremos o evento no dia 12/12
Não teremos música a princípio
Pode incluir na cotação uma mesa de drinks 

Recepção começa 18h, premiação inicia 18h30"
1d1c754a-47f4-8067-81c6-dcbb00aaf47e,Geral,Avulso,Posts 9:16,RP,2025-04-01,2025-04-01,Concluído,Concluída,Produção de posts no formato reels com imagem e texto. Aumentar a frequência sem aumentar o tempo de produção.
1d1c754a-47f4-8068-b1b8-e6a0871057b9,Geral,Avulso,Capa plano de fundo Linkedin,RP,2024-10-18,2024-10-18,Concluído,Concluída,"Adicionar Prêmios empresa.
Design: "
1d1c754a-47f4-8068-bf7f-d4ad52283a57,Geral,Avulso,Link no instagram,RP,2025-03-11,2025-03-11,Concluído,Concluída,Adicionar um link da bio do instagram sobre o ebook
1d1c754a-47f4-806c-9cc2-d4b6e13b692f,Geral,Avulso,Capa do e-mail ,RP,2025-03-13,2025-03-13,Concluído,Concluída,Adaptar a capa de e-mail para começar a usar 
1d1c754a-47f4-806d-8d65-c8f61a17d51f,Geral,Avulso,Ajustes no site,RP,2025-03-11,2025-03-11,Concluído,Concluída,"Adicionar os seguintes integrantes no site: Artur Vaz, Guilherme Peçanha e Samuel Monteiro.   Alterar o titulo do César Lima para Diretor de Consórcio."
1d1c754a-47f4-8073-8dfa-cd574a1893fe,Geral,Avulso,Fazer plano de fundo DBV Life-FACEBOOK,RP,2025-02-11,2025-02-11,Concluído,Concluída,https://www.canva.com/design/DAGT7LqQx1I/H3Z9ChABNVbPFPJWtFd15g/edit?ui=eyJEIjp7IlEiOnsiQSI6dHJ1ZX19fQ
1d1c754a-47f4-8073-b73c-c2954f736f83,Geral,Avulso,Dados Necessários,RP,2025-02-14,2025-02-14,Concluído,Concluída,"Regina, Diretora Comercial, pediu para que uma tarefa fosse feita descrevendo dados necessários para enviar à clientes.
Referências: Regina. 
https://www.canva.com/design/DAGVKFNTnN8/hcIDlYYGUUgq3eYc9VMqtg/edit"
1d1c754a-47f4-8079-9102-fa22ee50e0e6,Geral,Avulso,Calendário e-books,RP,2026-02-02,2026-02-02,Bloqueado,Stand By,"Precisamos iniciar a produção e divulgação dos e-books com estratégia de captação de leads. Podemos iniciar com campanhas de tráfego e com uma página no site, assim como revisão dos links da bio incluindo-os."
1d1c754a-47f4-8079-9a06-c4a234923f26,Geral,Avulso,Atualização site,RP,2024-10-17,2024-10-17,Concluído,Concluída,"Retirar Bruno, Julia e Diogo"
1d1c754a-47f4-8079-b87c-d4a469821db2,Geral,Avulso,"Material, comemorações para Capital",RP,2024-11-18,2024-11-18,Concluído,Concluída,"dias comemorativos e temáticas relacionadas a investimentos, finanças e economia"
1d1c754a-47f4-807e-a876-cfd1dd681429,Geral,Avulso,Manual (in/out),RP,2024-11-13,2024-11-13,Concluído,Concluída,Montar uma lista de tarefas em ordem que determinem quais os passos que a área de marketing deve tomar quando há a entrada de um profissional e outra com as etapas de saída de um profissional.
1d1c754a-47f4-8089-9834-c929c6298ffb,Geral,Avulso,Atualização site,RP,2025-03-21,2025-03-21,Concluído,Concluída,Melhorar o site da calculadora
1d1c754a-47f4-808a-8620-ef6ef6bb1ac3,Geral,Avulso,Novidade Reels,RP,2025-04-30,2025-04-30,Concluído,Concluída,Aplicar novas estratégias nos reels. 
1d1c754a-47f4-8091-9271-fbd7dc2e5fde,Geral,Avulso,Material para assessores e televisão do escritório - Campanha Porto,RP,2026-02-02,2026-02-02,Concluído,Concluída,"Lançar o regulamento da campanha, que fala das premiações, junto com uma arte para passar nas televisões
"
1d1c754a-47f4-8092-a714-e02df581b69d,Geral,Avulso,Post profissões,RP,2025-08-05,2025-08-05,Concluído,Concluída,"(11/08) [Luiz Coimbra]: Gostei 
(12/08) [Alguém]: Como podemos fazer agora? Posso avisar no grupo que está na Landing Page?
(12/08) [Luiz Coimbra]: Sim e enviar quando for na data "
1d1c754a-47f4-8094-9245-caab9bfc53c2,Geral,Avulso,Continuação - material com regulamento da campanha da Porto,RP,2026-02-02,2026-02-02,Concluído,Concluída,"Campanha Porto Seguro Turbinada- 24/03 a 20/04
A cada 300k fechados em cartas de consórcio - Bônus de R$150,00.
Ex:
450k Fechados em cartas: R$150 de Bônus;
600k Fechados em cartas: R$300 de Bônus,
OBS: Número de Cartas não influência, o que conta é o valor acumulado.
Bônus complementar (atingimento mínimo de 1MM em vendas por participante).
1º lugar - R$300
2º lugar - R$200
3º lugar - R$100"
1d1c754a-47f4-8094-a830-e4d7897c5944,Geral,Avulso,Cancelamento Opus Clip,RP,2025-03-31,2025-03-31,Concluído,Concluída,"Favor realizar o cancelamento da plataforma Opus Clip, caso ainda esteja ativa."
1d1c754a-47f4-8096-bb62-dd95e9d03b04,Geral,Avulso,Conteúdo Stories,RP,2025-03-25,2025-03-25,Concluído,Concluída,Desenvolvimento de novas iniciativas para ampliar o engajamento da Life
1d1c754a-47f4-8097-b6e3-f4af6763047e,Geral,Avulso,Infográfico,RP,2024-08-14,2024-08-14,Concluído,Concluída,"Criação de um infográfico que represente o grupo Desbrava, na parte superior e abaixo as logos da DBV Capital e da Life. Objetivo desse infográfico é demonstrar o funcionamento das PJ e sua completude "
1d1c754a-47f4-8099-8f25-eee9162f9273,Geral,Avulso,SEO,RP,2025-03-25,2025-03-25,Concluído,Concluída,Pesquisar cursos sobre SEO para aprimoramento das estratégias digitais.
1d1c754a-47f4-8099-b707-d72dfe2b7d04,Geral,Avulso,Calculadora,RP,2025-04-01,2025-04-01,Concluído,Concluída,"Definir a divulgação da calculadora, definir se será em formato de reels, se sim elaborar um roteiro."
1d1c754a-47f4-809a-851c-cfe36087754c,Geral,Avulso,Fazer arte contratação VG,RP,2024-08-07,2024-08-07,Concluído,Concluída,
1d1c754a-47f4-809a-b043-d2c110dfb5f7,Geral,Avulso,Colocar aniversários na agenda,RP,2024-08-29,2024-08-29,Concluído,Concluída,
1d1c754a-47f4-809a-ba0f-dd5c817c5673,Geral,Avulso,Arte novos assessores,RP,2025-03-12,2025-03-12,Concluído,Concluída,"Elaborar uma arte para novo assessores para enviar no dia do assessor. “Ano que vem, nesse mesmo dia, estaremos comemorando seu dia, a DBV está ansiosa para trabalhar com você.” "
1d1c754a-47f4-809e-9136-d876dc421d3e,Geral,Avulso,Cartão de Visita Digital,RP,2025-04-08,2025-04-08,Concluído,Concluída,Refazer os cartões de visita da DBV Capital no Canva.
1d1c754a-47f4-809e-9bcf-c2d65bc5af20,Geral,Avulso,Saída de Head,RP,2025-02-17,2025-02-17,Concluído,Concluída,"Bom dia! Precisamos atualizar as apresentações institucionais (Life e Capital), assim como o site com a saída do Julio Esposito, somente excluindo-o "
1d1c754a-47f4-80a3-874a-dad4d0d51d52,Geral,Avulso,Reunião Copom,RP,2025-05-06,2025-05-06,Concluído,Concluída,"(07/05) [Luiz Coimbra]: Ótimo! Somente deixar o texto e publicação semi-prontos para somente atualizar, caso necessário, a taxa e o discurso "
1d1c754a-47f4-80a4-9da2-f3ae538d90cf,Geral,Avulso,Planejamento estratégico NPS,RP,2026-02-02,2026-02-02,Concluído,Concluída,
1d1c754a-47f4-80a5-8712-edcbacb7df3b,Geral,Avulso,E-mail marketing,RP,2024-12-16,2024-12-16,Concluído,Concluída,"Desenvolver uma proposta para a criação de campanhas de e-mail marketing, como e-mails de boas-vindas, aniversários, e listas de transmissão"
1d1c754a-47f4-80a6-86ac-c3b67c50c539,Geral,Avulso,Atualizar datas das publicações,RP,2024-09-12,2024-09-12,Concluído,Concluída,"Algumas publicações na aba de “postagens” estão com datas passadas e na coluna de não iniciadas, importante atualizar essas datas"
1d1c754a-47f4-80a7-941c-d61305f147a1,Geral,Avulso,Reels Golden Cross,RP,2025-03-27,2025-03-27,Concluído,Concluída,Gravar um reels sobre o que está acontecendo na Golden Cross mas de uma maneira formal explicando exatamente o que aconteceu e como a DBV pode ajudar
1d1c754a-47f4-80a7-a17b-c9cc9fe0aad1,Geral,Avulso,Tirar fotos,RP,2025-03-11,2025-03-11,Concluído,Concluída,Fazer as fotos do Guilherme Peçanha. 
1d1c754a-47f4-80aa-a327-e49dd6c2b98a,Geral,Avulso,Arte para resultado sorteio,RP,2024-11-18,2024-11-18,Concluído,Concluída,"Arte para resultado sorteio, tênis: "
1d1c754a-47f4-80aa-bd9d-db34374f0d6f,Geral,Avulso,Organizar novidades,RP,2025-03-13,2025-03-13,Concluído,Concluída,"Organizar o que foi combinado na ultima reunião sobre caixa de perguntas, noticias, entre outros."
1d1c754a-47f4-80ab-9486-df2962eae87e,Geral,Avulso,Cartão de visita AL,RP,2025-01-13,2025-01-13,Concluído,Concluída,Favor confeccionar um cartão de visita para o assessor Arthur Linhares e realizar o envio do arquivo via e-mail 
1d1c754a-47f4-80ac-ba88-c50edfeb42a0,Geral,Avulso,Roteiro Evento final de ano,RP,2024-12-16,2024-12-16,Concluído,Concluída,"Desenvolvimento de um roteiro com a programação de produção de conteúdo para o dia do evento. O que será gravado, qual conteúdo será gerado, como a área aproveitará cada uma das premiações para produção de conteúdo, onde será postado cada um dos conteúdos planejados, qual o formato deles… esse documento tem o papel de descrever e planejar toda a atuação da área no dia."
1d1c754a-47f4-80ad-a9de-c3e6468f2f57,Geral,Avulso,Arquivo primeiro contato clientes,RP,2024-09-17,2024-09-17,Concluído,Concluída,https://www.canva.com/design/DAGQqXFTShY/PFtMQzClgpFLJUU3feoLrw/edit?utm_content=DAGQqXFTShY&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton
1d1c754a-47f4-80ad-b1f3-fc7da5fca0a8,Geral,Avulso,Assinatura de email- Life,RP,2024-11-18,2024-11-18,Concluído,Concluída,"Criação de assinatura de email e endereço novo Life
"
1d1c754a-47f4-80ae-8195-ddd46e09ed7d,Geral,Avulso,Revisão site (mobile),RP,2025-02-14,2025-02-14,Concluído,Concluída,"Primeiramente precisamos ter no site da versão mobile a equipe apresentada, pode ser revista a ferramenta para este fim (antes as fotos e caixas de texto eram elementos individuais possivelmente agrupados). 

Após essa atualização, revisar as páginas que não estão apresentadas nesta versão do site e incluí-las, com liberdade para alteração das ferramentas de visualização."
1d1c754a-47f4-80ae-8ec5-e0652b7bfe05,Geral,Avulso,Agenda do dia,RP,2024-08-28,2024-08-28,Concluído,Concluída,Agenda mapeada de tarefas para organização melhor do dia a dia
